序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
31700,Factory1,K2,WL0240,M0281,标配七座版,素雅灰,2022-10-11,266,SOP,order1,op1,PR030929,EPR030929,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31711,Factory1,K2,WL0240,M0281,标配七座版,幻光紫,2022-10-11,277,SOP,order1,op1,PR030940,EPR030940,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31712,Factory1,K2,WL0240,M0281,标配七座版,幻光紫,2022-10-11,278,SOP,order1,op1,PR030941,EPR030941,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31713,Factory1,K2,WL0240,M0281,标配七座版,幻光紫,2022-10-11,279,SOP,order1,op1,PR030942,EPR030942,排序,整体式全景天窗,CX39,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
31714,Factory1,K2,WL0240,M0281,标配七座版,幻光紫,2022-10-11,280,SOP,order1,op1,PR030943,EPR030943,排序,整体式全景天窗,CX39,新元气空间,厂商C+厂商B 69.9kWh+165kW（新）
31715,Factory1,K2,WL0240,M0281,标配七座版,幻光紫,2022-10-11,281,SOP,order1,op1,PR030944,EPR030944,排序,整体式全景天窗,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31716,Factory1,K2,WL0240,M0281,标配七座版,幻光紫,2022-10-11,282,SOP,order1,op1,PR030945,EPR030945,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31717,Factory1,K2,WL0240,M0281,标配七座版,幻光紫,2022-10-11,283,SOP,order1,op1,PR030946,EPR030946,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31746,Factory1,K2,WL0240,M0281,标配七座版,黑/烟雨青,2022-10-11,312,SOP,order1,op1,PR030975,EPR030975,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31747,Factory1,K2,WL0268,M0294,标配七座版,黑/烟雨青,2022-10-11,313,SOP,order1,op1,PR030976,EPR030976,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31748,Factory1,K2,WL0240,M0281,标配七座版,黑/烟雨青,2022-10-11,314,SOP,order1,op1,PR030977,EPR030977,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31722,Factory1,K2,WL0240,M0281,标配七座版,素雅灰,2022-10-11,288,SOP,order1,op1,PR030951,EPR030951,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31723,Factory1,K2,WL0266,M0292,标配七座版,素雅灰,2022-10-11,289,SOP,order1,op1,PR030952,EPR030952,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31724,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,290,SOP,order1,op1,PR030953,EPR030953,排序,天幕,CX39,新元气空间,厂商C+厂商B 69.9kWh+165kW（新）
31725,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,291,SOP,order1,op1,PR030954,EPR030954,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31726,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,292,SOP,order1,op1,PR030955,EPR030955,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31727,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,293,SOP,order1,op1,PR030956,EPR030956,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31728,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,294,SOP,order1,op1,PR030957,EPR030957,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31729,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,295,SOP,order1,op1,PR030958,EPR030958,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31730,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,296,SOP,order1,op1,PR030959,EPR030959,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31731,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,297,SOP,order1,op1,PR030960,EPR030960,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31732,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,298,SOP,order1,op1,PR030961,EPR030961,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31733,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,299,SOP,order1,op1,PR030962,EPR030962,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31734,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,300,SOP,order1,op1,PR030963,EPR030963,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31735,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,301,SOP,order1,op1,PR030964,EPR030964,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31736,Factory1,K2,WL0267,M0293,标配七座版,烟雨青,2022-10-11,302,SOP,order1,op1,PR030965,EPR030965,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31737,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,303,SOP,order1,op1,PR030966,EPR030966,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31738,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,304,SOP,order1,op1,PR030967,EPR030967,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31739,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,305,SOP,order1,op1,PR030968,EPR030968,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31740,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,306,SOP,order1,op1,PR030969,EPR030969,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31741,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,307,SOP,order1,op1,PR030970,EPR030970,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31742,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,308,SOP,order1,op1,PR030971,EPR030971,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31743,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,309,SOP,order1,op1,PR030972,EPR030972,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31744,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,310,SOP,order1,op1,PR030973,EPR030973,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31745,Factory1,K2,WL0240,M0281,标配七座版,烟雨青,2022-10-11,311,SOP,order1,op1,PR030974,EPR030974,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
31720,Factory1,K2,WL0240,M0281,标配七座版,极地白,2022-10-11,286,SOP,order1,op1,PR030949,EPR030949,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31718,Factory1,K2,WL0240,M0270,标配七座版,极地白,2022-10-11,284,SOP,order1,op1,PR030947,EPR030947,排序,天幕,CX32,新元气空间,厂商A+厂商B 80kWh+165kW
31719,Factory1,K2,WL0240,M0270,标配七座版,极地白,2022-10-11,285,SOP,order1,op1,PR030948,EPR030948,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
31721,Factory1,K2,WL0240,M0270,标配七座版,极地白,2022-10-11,287,SOP,order1,op1,PR030950,EPR030950,排序,天幕,CX32,新橙灰蜃影,厂商A+厂商B 80kWh+165kW
31758,Factory1,K2,WL0240,M0270,标配七座版,极速银,2022-10-11,324,SOP,order1,op1,PR030987,EPR030987,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
31759,Factory1,K2,WL0240,M0270,标配七座版,极速银,2022-10-11,325,SOP,order1,op1,PR030988,EPR030988,排序,天幕,CX32,新角逐之夜,厂商A+厂商B 80kWh+165kW
31749,Factory1,K2,WL0240,M0281,标配七座版,自由灰,2022-10-11,315,SOP,order1,op1,PR030978,EPR030978,排序,天幕,CX39,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
31750,Factory1,K2,WL0240,M0281,标配七座版,自由灰,2022-10-11,316,SOP,order1,op1,PR030979,EPR030979,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31751,Factory1,K2,WL0240,M0281,标配七座版,自由灰,2022-10-11,317,SOP,order1,op1,PR030980,EPR030980,排序,天幕,CX39,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
31752,Factory1,K2,WL0240,M0281,标配七座版,自由灰,2022-10-11,318,SOP,order1,op1,PR030981,EPR030981,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31753,Factory1,K2,WL0240,M0281,标配七座版,自由灰,2022-10-11,319,SOP,order1,op1,PR030982,EPR030982,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31754,Factory1,K2,WL0240,M0281,标配七座版,自由灰,2022-10-11,320,SOP,order1,op1,PR030983,EPR030983,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31755,Factory1,K2,WL0240,M0281,标配七座版,自由灰,2022-10-11,321,SOP,order1,op1,PR030984,EPR030984,排序,天幕,CX39,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
31756,Factory1,K2,WL0240,M0281,标配七座版,自由灰,2022-10-11,322,SOP,order1,op1,PR030985,EPR030985,排序,天幕,CX39,新元气空间,厂商C+厂商B 69.9kWh+165kW（新）
31757,Factory1,K2,WL0240,M0281,标配七座版,自由灰,2022-10-11,323,SOP,order1,op1,PR030986,EPR030986,排序,天幕,CX39,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
32120,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,686,SOP,order1,op1,PR031347,EPR031347,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32121,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,687,SOP,order1,op1,PR031348,EPR031348,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32122,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,688,SOP,order1,op1,PR031349,EPR031349,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32123,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,689,SOP,order1,op1,PR031350,EPR031350,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32124,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,690,SOP,order1,op1,PR031351,EPR031351,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32125,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,691,SOP,order1,op1,PR031352,EPR031352,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32126,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,692,SOP,order1,op1,PR031353,EPR031353,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32127,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,693,SOP,order1,op1,PR031354,EPR031354,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32128,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,694,SOP,order1,op1,PR031355,EPR031355,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32129,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,695,SOP,order1,op1,PR031356,EPR031356,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32130,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,696,SOP,order1,op1,PR031357,EPR031357,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32131,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,697,SOP,order1,op1,PR031358,EPR031358,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32132,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,698,SOP,order1,op1,PR031359,EPR031359,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32133,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,699,SOP,order1,op1,PR031360,EPR031360,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32134,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,700,SOP,order1,op1,PR031361,EPR031361,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32135,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,701,SOP,order1,op1,PR031362,EPR031362,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32136,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,702,SOP,order1,op1,PR031363,EPR031363,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32137,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,703,SOP,order1,op1,PR031364,EPR031364,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32138,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,704,SOP,order1,op1,PR031365,EPR031365,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32139,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,705,SOP,order1,op1,PR031366,EPR031366,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32140,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,706,SOP,order1,op1,PR031367,EPR031367,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32141,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,707,SOP,order1,op1,PR031368,EPR031368,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32142,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,708,SOP,order1,op1,PR031369,EPR031369,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32143,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,709,SOP,order1,op1,PR031370,EPR031370,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32144,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,710,SOP,order1,op1,PR031371,EPR031371,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32145,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,711,SOP,order1,op1,PR031372,EPR031372,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32146,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,712,SOP,order1,op1,PR031373,EPR031373,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32147,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,713,SOP,order1,op1,PR031374,EPR031374,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32148,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,714,SOP,order1,op1,PR031375,EPR031375,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32149,Factory1,K1,WL0234,M0256,中配,自由灰,2022-10-11,715,SOP,order1,op1,PR031376,EPR031376,排序,天幕,CX08,角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
32092,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,658,SOP,order1,op1,PR031319,EPR031319,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32093,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,659,SOP,order1,op1,PR031320,EPR031320,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32094,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,660,SOP,order1,op1,PR031321,EPR031321,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32095,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,661,SOP,order1,op1,PR031322,EPR031322,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32096,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,662,SOP,order1,op1,PR031323,EPR031323,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32097,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,663,SOP,order1,op1,PR031324,EPR031324,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32098,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,664,SOP,order1,op1,PR031325,EPR031325,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32099,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,665,SOP,order1,op1,PR031326,EPR031326,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32100,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,666,SOP,order1,op1,PR031327,EPR031327,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32101,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,667,SOP,order1,op1,PR031328,EPR031328,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32102,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,668,SOP,order1,op1,PR031329,EPR031329,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32103,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,669,SOP,order1,op1,PR031330,EPR031330,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32104,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,670,SOP,order1,op1,PR031331,EPR031331,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32105,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,671,SOP,order1,op1,PR031332,EPR031332,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32106,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,672,SOP,order1,op1,PR031333,EPR031333,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32107,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,673,SOP,order1,op1,PR031334,EPR031334,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32108,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,674,SOP,order1,op1,PR031335,EPR031335,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32109,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,675,SOP,order1,op1,PR031336,EPR031336,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32110,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,676,SOP,order1,op1,PR031337,EPR031337,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32111,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,677,SOP,order1,op1,PR031338,EPR031338,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32112,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,678,SOP,order1,op1,PR031339,EPR031339,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32113,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,679,SOP,order1,op1,PR031340,EPR031340,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32114,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,680,SOP,order1,op1,PR031341,EPR031341,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32115,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,681,SOP,order1,op1,PR031342,EPR031342,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32116,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,682,SOP,order1,op1,PR031343,EPR031343,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32117,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,683,SOP,order1,op1,PR031344,EPR031344,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32118,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,684,SOP,order1,op1,PR031345,EPR031345,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
32119,Factory1,K1,WL0182,M0203,高配,自由灰,2022-10-11,685,SOP,order1,op1,PR031346,EPR031346,排序,天幕,CX01,角逐之夜,厂商A+厂商B 80kWh+165kW
31940,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,506,SOP,order1,op1,PR031169,EPR031169,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31941,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,507,SOP,order1,op1,PR031170,EPR031170,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31942,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,508,SOP,order1,op1,PR031171,EPR031171,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31943,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,509,SOP,order1,op1,PR031172,EPR031172,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31944,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,510,SOP,order1,op1,PR031173,EPR031173,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31945,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,511,SOP,order1,op1,PR031174,EPR031174,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31946,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,512,SOP,order1,op1,PR031175,EPR031175,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31947,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,513,SOP,order1,op1,PR031176,EPR031176,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31948,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,514,SOP,order1,op1,PR031177,EPR031177,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31949,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,515,SOP,order1,op1,PR031178,EPR031178,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31950,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,516,SOP,order1,op1,PR031179,EPR031179,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31951,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,517,SOP,order1,op1,PR031180,EPR031180,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31952,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,518,SOP,order1,op1,PR031181,EPR031181,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31953,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,519,SOP,order1,op1,PR031182,EPR031182,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
31954,Factory1,K8,WL0202,M0223,次高配,自由灰-Y,2022-10-11,520,SOP,order1,op1,PR031183,EPR031183,排序,天幕,CX44,银河派对,厂商D LFP 174Ah（500）+厂商B61.7kWh+150kW
