序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
40117,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,643,SOP,order1,op1,PR039301,EPR039301,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40118,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,644,SOP,order1,op1,PR039302,EPR039302,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
39969,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,495,SOP,order1,op1,PR039153,EPR039153,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
39970,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,496,SOP,order1,op1,PR039154,EPR039154,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
39971,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,497,SOP,order1,op1,PR039155,EPR039155,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
39972,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,498,SOP,order1,op1,PR039156,EPR039156,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40070,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,596,SOP,order1,op1,PR039254,EPR039254,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40071,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,597,SOP,order1,op1,PR039255,EPR039255,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40072,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,598,SOP,order1,op1,PR039256,EPR039256,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40073,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,599,SOP,order1,op1,PR039257,EPR039257,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40074,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,600,SOP,order1,op1,PR039258,EPR039258,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40075,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,601,SOP,order1,op1,PR039259,EPR039259,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40076,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,602,SOP,order1,op1,PR039260,EPR039260,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40077,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,603,SOP,order1,op1,PR039261,EPR039261,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40078,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,604,SOP,order1,op1,PR039262,EPR039262,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40079,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,605,SOP,order1,op1,PR039263,EPR039263,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40080,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,606,SOP,order1,op1,PR039264,EPR039264,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40081,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,607,SOP,order1,op1,PR039265,EPR039265,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40082,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,608,SOP,order1,op1,PR039266,EPR039266,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40083,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,609,SOP,order1,op1,PR039267,EPR039267,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40084,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,610,SOP,order1,op1,PR039268,EPR039268,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40085,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,611,SOP,order1,op1,PR039269,EPR039269,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40086,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,612,SOP,order1,op1,PR039270,EPR039270,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40087,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,613,SOP,order1,op1,PR039271,EPR039271,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40088,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,614,SOP,order1,op1,PR039272,EPR039272,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40089,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,615,SOP,order1,op1,PR039273,EPR039273,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40090,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,616,SOP,order1,op1,PR039274,EPR039274,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40091,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,617,SOP,order1,op1,PR039275,EPR039275,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40092,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,618,SOP,order1,op1,PR039276,EPR039276,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40093,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,619,SOP,order1,op1,PR039277,EPR039277,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40094,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,620,SOP,order1,op1,PR039278,EPR039278,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40095,Factory1,K7,WL0292,M0319,低配,极速银,2022-10-19,621,SOP,order1,op1,PR039279,EPR039279,排序,整体式全景天窗,CX17,棕色主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40054,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,580,SOP,order1,op1,PR039238,EPR039238,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40055,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,581,SOP,order1,op1,PR039239,EPR039239,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40056,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,582,SOP,order1,op1,PR039240,EPR039240,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40057,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,583,SOP,order1,op1,PR039241,EPR039241,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40058,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,584,SOP,order1,op1,PR039242,EPR039242,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40059,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,585,SOP,order1,op1,PR039243,EPR039243,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40060,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,586,SOP,order1,op1,PR039244,EPR039244,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40061,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,587,SOP,order1,op1,PR039245,EPR039245,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40062,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,588,SOP,order1,op1,PR039246,EPR039246,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40063,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,589,SOP,order1,op1,PR039247,EPR039247,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40064,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,590,SOP,order1,op1,PR039248,EPR039248,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40065,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,591,SOP,order1,op1,PR039249,EPR039249,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40066,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,592,SOP,order1,op1,PR039250,EPR039250,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40067,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,593,SOP,order1,op1,PR039251,EPR039251,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40068,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,594,SOP,order1,op1,PR039252,EPR039252,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40069,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,595,SOP,order1,op1,PR039253,EPR039253,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40027,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,553,SOP,order1,op1,PR039211,EPR039211,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40028,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,554,SOP,order1,op1,PR039212,EPR039212,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40029,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,555,SOP,order1,op1,PR039213,EPR039213,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40030,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,556,SOP,order1,op1,PR039214,EPR039214,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40031,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,557,SOP,order1,op1,PR039215,EPR039215,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40032,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,558,SOP,order1,op1,PR039216,EPR039216,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40033,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,559,SOP,order1,op1,PR039217,EPR039217,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40034,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,560,SOP,order1,op1,PR039218,EPR039218,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40035,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,561,SOP,order1,op1,PR039219,EPR039219,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40036,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,562,SOP,order1,op1,PR039220,EPR039220,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40037,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,563,SOP,order1,op1,PR039221,EPR039221,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40038,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,564,SOP,order1,op1,PR039222,EPR039222,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40039,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,565,SOP,order1,op1,PR039223,EPR039223,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40040,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,566,SOP,order1,op1,PR039224,EPR039224,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40041,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,567,SOP,order1,op1,PR039225,EPR039225,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40042,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,568,SOP,order1,op1,PR039226,EPR039226,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40043,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,569,SOP,order1,op1,PR039227,EPR039227,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40044,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,570,SOP,order1,op1,PR039228,EPR039228,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40045,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,571,SOP,order1,op1,PR039229,EPR039229,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40046,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,572,SOP,order1,op1,PR039230,EPR039230,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40047,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,573,SOP,order1,op1,PR039231,EPR039231,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40048,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,574,SOP,order1,op1,PR039232,EPR039232,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40049,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,575,SOP,order1,op1,PR039233,EPR039233,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40050,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,576,SOP,order1,op1,PR039234,EPR039234,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40051,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,577,SOP,order1,op1,PR039235,EPR039235,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40052,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,578,SOP,order1,op1,PR039236,EPR039236,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40053,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,579,SOP,order1,op1,PR039237,EPR039237,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40000,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,526,SOP,order1,op1,PR039184,EPR039184,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40001,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,527,SOP,order1,op1,PR039185,EPR039185,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40002,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,528,SOP,order1,op1,PR039186,EPR039186,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40003,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,529,SOP,order1,op1,PR039187,EPR039187,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40004,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,530,SOP,order1,op1,PR039188,EPR039188,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40005,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,531,SOP,order1,op1,PR039189,EPR039189,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40006,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,532,SOP,order1,op1,PR039190,EPR039190,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40007,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,533,SOP,order1,op1,PR039191,EPR039191,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40008,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,534,SOP,order1,op1,PR039192,EPR039192,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40009,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,535,SOP,order1,op1,PR039193,EPR039193,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40010,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,536,SOP,order1,op1,PR039194,EPR039194,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40011,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,537,SOP,order1,op1,PR039195,EPR039195,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40012,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,538,SOP,order1,op1,PR039196,EPR039196,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40013,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,539,SOP,order1,op1,PR039197,EPR039197,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40014,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,540,SOP,order1,op1,PR039198,EPR039198,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40015,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,541,SOP,order1,op1,PR039199,EPR039199,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40016,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,542,SOP,order1,op1,PR039200,EPR039200,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40017,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,543,SOP,order1,op1,PR039201,EPR039201,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40018,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,544,SOP,order1,op1,PR039202,EPR039202,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40019,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,545,SOP,order1,op1,PR039203,EPR039203,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40020,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,546,SOP,order1,op1,PR039204,EPR039204,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40021,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,547,SOP,order1,op1,PR039205,EPR039205,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40022,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,548,SOP,order1,op1,PR039206,EPR039206,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40023,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,549,SOP,order1,op1,PR039207,EPR039207,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40024,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,550,SOP,order1,op1,PR039208,EPR039208,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40025,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,551,SOP,order1,op1,PR039209,EPR039209,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
40026,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-10-19,552,SOP,order1,op1,PR039210,EPR039210,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
39973,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,499,SOP,order1,op1,PR039157,EPR039157,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
39974,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,500,SOP,order1,op1,PR039158,EPR039158,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
39975,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,501,SOP,order1,op1,PR039159,EPR039159,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
39976,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,502,SOP,order1,op1,PR039160,EPR039160,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
39977,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,503,SOP,order1,op1,PR039161,EPR039161,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
39978,Factory1,K7,WL0071,M0085,网约车北方版,极地白,2022-10-19,504,SOP,order1,op1,PR039162,EPR039162,排序,无天窗,CX29,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
