序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
20543,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,23,SOP,order1,op1,PR019826,EPR019826,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20544,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,24,SOP,order1,op1,PR019827,EPR019827,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20545,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,25,SOP,order1,op1,PR019828,EPR019828,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20546,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,26,SOP,order1,op1,PR019829,EPR019829,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20547,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,27,SOP,order1,op1,PR019830,EPR019830,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20548,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,28,SOP,order1,op1,PR019831,EPR019831,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20549,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,29,SOP,order1,op1,PR019832,EPR019832,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20550,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,30,SOP,order1,op1,PR019833,EPR019833,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20551,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,31,SOP,order1,op1,PR019834,EPR019834,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20552,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,32,SOP,order1,op1,PR019835,EPR019835,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20553,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,33,SOP,order1,op1,PR019836,EPR019836,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20554,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,34,SOP,order1,op1,PR019837,EPR019837,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20555,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,35,SOP,order1,op1,PR019838,EPR019838,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20556,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,36,SOP,order1,op1,PR019839,EPR019839,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20557,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,37,SOP,order1,op1,PR019840,EPR019840,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20558,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,38,SOP,order1,op1,PR019841,EPR019841,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20559,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,39,SOP,order1,op1,PR019842,EPR019842,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20560,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,40,SOP,order1,op1,PR019843,EPR019843,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20561,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,41,SOP,order1,op1,PR019844,EPR019844,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20562,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,42,SOP,order1,op1,PR019845,EPR019845,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20563,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,43,SOP,order1,op1,PR019846,EPR019846,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20564,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,44,SOP,order1,op1,PR019847,EPR019847,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20565,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,45,SOP,order1,op1,PR019848,EPR019848,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20566,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,46,SOP,order1,op1,PR019849,EPR019849,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20567,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,47,SOP,order1,op1,PR019850,EPR019850,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20568,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,48,SOP,order1,op1,PR019851,EPR019851,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20569,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,49,SOP,order1,op1,PR019852,EPR019852,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20570,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,50,SOP,order1,op1,PR019853,EPR019853,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20571,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,51,SOP,order1,op1,PR019854,EPR019854,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20572,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,52,SOP,order1,op1,PR019855,EPR019855,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20573,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,53,SOP,order1,op1,PR019856,EPR019856,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20574,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,54,SOP,order1,op1,PR019857,EPR019857,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20575,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,55,SOP,order1,op1,PR019858,EPR019858,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20576,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,56,SOP,order1,op1,PR019859,EPR019859,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20577,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,57,SOP,order1,op1,PR019860,EPR019860,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20578,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,58,SOP,order1,op1,PR019861,EPR019861,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20579,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,59,SOP,order1,op1,PR019862,EPR019862,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20580,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,60,SOP,order1,op1,PR019863,EPR019863,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20581,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,61,SOP,order1,op1,PR019864,EPR019864,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20582,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,62,SOP,order1,op1,PR019865,EPR019865,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20583,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,63,SOP,order1,op1,PR019866,EPR019866,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20584,Factory1,K7,WL0044,M0055,出租车全国版,极地白,2022-09-24,64,SOP,order1,op1,PR019867,EPR019867,排序,无天窗,CX23,出租车主题,厂商A58(530)+厂商B（小） 58.81kWh+100kW
20585,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,65,SOP,order1,op1,PR019868,EPR019868,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20586,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,66,SOP,order1,op1,PR019869,EPR019869,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20587,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,67,SOP,order1,op1,PR019870,EPR019870,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20588,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,68,SOP,order1,op1,PR019871,EPR019871,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20589,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,69,SOP,order1,op1,PR019872,EPR019872,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20590,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,70,SOP,order1,op1,PR019873,EPR019873,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20591,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,71,SOP,order1,op1,PR019874,EPR019874,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20592,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,72,SOP,order1,op1,PR019875,EPR019875,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20593,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,73,SOP,order1,op1,PR019876,EPR019876,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20594,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,74,SOP,order1,op1,PR019877,EPR019877,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20595,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,75,SOP,order1,op1,PR019878,EPR019878,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20596,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,76,SOP,order1,op1,PR019879,EPR019879,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20597,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,77,SOP,order1,op1,PR019880,EPR019880,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20598,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,78,SOP,order1,op1,PR019881,EPR019881,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20599,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,79,SOP,order1,op1,PR019882,EPR019882,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20600,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,80,SOP,order1,op1,PR019883,EPR019883,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20601,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,81,SOP,order1,op1,PR019884,EPR019884,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20602,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,82,SOP,order1,op1,PR019885,EPR019885,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20603,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,83,SOP,order1,op1,PR019886,EPR019886,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20604,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,84,SOP,order1,op1,PR019887,EPR019887,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20605,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,85,SOP,order1,op1,PR019888,EPR019888,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20606,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,86,SOP,order1,op1,PR019889,EPR019889,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20607,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,87,SOP,order1,op1,PR019890,EPR019890,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20608,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,88,SOP,order1,op1,PR019891,EPR019891,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20609,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,89,SOP,order1,op1,PR019892,EPR019892,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20610,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,90,SOP,order1,op1,PR019893,EPR019893,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20611,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,91,SOP,order1,op1,PR019894,EPR019894,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20612,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,92,SOP,order1,op1,PR019895,EPR019895,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20613,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,93,SOP,order1,op1,PR019896,EPR019896,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20614,Factory1,K7,WL0102,M0118,网约车北方版,极地白,2022-09-24,94,SOP,order1,op1,PR019897,EPR019897,排序,无天窗,CX35,网约主题,厂商A58(580)+厂商B（小） 58.81kWh+100kW
20615,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,95,SOP,order1,op1,PR019898,EPR019898,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20616,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,96,SOP,order1,op1,PR019899,EPR019899,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20617,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,97,SOP,order1,op1,PR019900,EPR019900,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20618,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,98,SOP,order1,op1,PR019901,EPR019901,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20619,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,99,SOP,order1,op1,PR019902,EPR019902,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20620,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,100,SOP,order1,op1,PR019903,EPR019903,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20621,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,101,SOP,order1,op1,PR019904,EPR019904,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20622,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,102,SOP,order1,op1,PR019905,EPR019905,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20623,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,103,SOP,order1,op1,PR019906,EPR019906,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20624,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,104,SOP,order1,op1,PR019907,EPR019907,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20625,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,105,SOP,order1,op1,PR019908,EPR019908,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20626,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,106,SOP,order1,op1,PR019909,EPR019909,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20627,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,107,SOP,order1,op1,PR019910,EPR019910,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20628,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,108,SOP,order1,op1,PR019911,EPR019911,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20629,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,109,SOP,order1,op1,PR019912,EPR019912,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20630,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,110,SOP,order1,op1,PR019913,EPR019913,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20631,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,111,SOP,order1,op1,PR019914,EPR019914,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20632,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,112,SOP,order1,op1,PR019915,EPR019915,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20633,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,113,SOP,order1,op1,PR019916,EPR019916,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20634,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,114,SOP,order1,op1,PR019917,EPR019917,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20635,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,115,SOP,order1,op1,PR019918,EPR019918,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20636,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,116,SOP,order1,op1,PR019919,EPR019919,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20637,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,117,SOP,order1,op1,PR019920,EPR019920,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20638,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,118,SOP,order1,op1,PR019921,EPR019921,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20639,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,119,SOP,order1,op1,PR019922,EPR019922,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20640,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,120,SOP,order1,op1,PR019923,EPR019923,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20641,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,121,SOP,order1,op1,PR019924,EPR019924,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20642,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,122,SOP,order1,op1,PR019925,EPR019925,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
20643,Factory1,K4,WL0137,M0156,低配-Lite,极地白,2022-09-24,123,SOP,order1,op1,PR019926,EPR019926,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
