序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
7534,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,22,SOP,order1,op1,PR007427,EPR007427,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7535,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,23,SOP,order1,op1,PR007428,EPR007428,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7536,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,24,SOP,order1,op1,PR007429,EPR007429,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7537,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,25,SOP,order1,op1,PR007430,EPR007430,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7538,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,26,SOP,order1,op1,PR007431,EPR007431,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7539,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,27,SOP,order1,op1,PR007432,EPR007432,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7540,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,28,SOP,order1,op1,PR007433,EPR007433,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7541,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,29,SOP,order1,op1,PR007434,EPR007434,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7542,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,30,SOP,order1,op1,PR007435,EPR007435,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7543,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,31,SOP,order1,op1,PR007436,EPR007436,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7544,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,32,SOP,order1,op1,PR007437,EPR007437,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7545,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,33,SOP,order1,op1,PR007438,EPR007438,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7546,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,34,SOP,order1,op1,PR007439,EPR007439,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7547,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,35,SOP,order1,op1,PR007440,EPR007440,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7548,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,36,SOP,order1,op1,PR007441,EPR007441,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7549,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,37,SOP,order1,op1,PR007442,EPR007442,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7550,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,38,SOP,order1,op1,PR007443,EPR007443,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7551,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,39,SOP,order1,op1,PR007444,EPR007444,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7552,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,40,SOP,order1,op1,PR007445,EPR007445,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7553,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,41,SOP,order1,op1,PR007446,EPR007446,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7554,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,42,SOP,order1,op1,PR007447,EPR007447,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7555,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,43,SOP,order1,op1,PR007448,EPR007448,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7556,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,44,SOP,order1,op1,PR007449,EPR007449,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7557,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,45,SOP,order1,op1,PR007450,EPR007450,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7558,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,46,SOP,order1,op1,PR007451,EPR007451,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7559,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,47,SOP,order1,op1,PR007452,EPR007452,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7560,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,48,SOP,order1,op1,PR007453,EPR007453,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7561,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,49,SOP,order1,op1,PR007454,EPR007454,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7562,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,50,SOP,order1,op1,PR007455,EPR007455,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7563,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,51,SOP,order1,op1,PR007456,EPR007456,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7564,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,52,SOP,order1,op1,PR007457,EPR007457,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7565,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,53,SOP,order1,op1,PR007458,EPR007458,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7566,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,54,SOP,order1,op1,PR007459,EPR007459,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7567,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,55,SOP,order1,op1,PR007460,EPR007460,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7568,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,56,SOP,order1,op1,PR007461,EPR007461,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7569,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,57,SOP,order1,op1,PR007462,EPR007462,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7570,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,58,SOP,order1,op1,PR007463,EPR007463,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7571,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,59,SOP,order1,op1,PR007464,EPR007464,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7572,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,60,SOP,order1,op1,PR007465,EPR007465,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7573,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,61,SOP,order1,op1,PR007466,EPR007466,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7574,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,62,SOP,order1,op1,PR007467,EPR007467,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7575,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,63,SOP,order1,op1,PR007468,EPR007468,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7576,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,64,SOP,order1,op1,PR007469,EPR007469,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7577,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,65,SOP,order1,op1,PR007470,EPR007470,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7578,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,66,SOP,order1,op1,PR007471,EPR007471,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7579,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,67,SOP,order1,op1,PR007472,EPR007472,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7580,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,68,SOP,order1,op1,PR007473,EPR007473,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7581,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,69,SOP,order1,op1,PR007474,EPR007474,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7582,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,70,SOP,order1,op1,PR007475,EPR007475,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7583,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,71,SOP,order1,op1,PR007476,EPR007476,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7584,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,72,SOP,order1,op1,PR007477,EPR007477,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7585,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,73,SOP,order1,op1,PR007478,EPR007478,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7586,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,74,SOP,order1,op1,PR007479,EPR007479,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7587,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,75,SOP,order1,op1,PR007480,EPR007480,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7588,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,76,SOP,order1,op1,PR007481,EPR007481,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7589,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,77,SOP,order1,op1,PR007482,EPR007482,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7590,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,78,SOP,order1,op1,PR007483,EPR007483,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7591,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,79,SOP,order1,op1,PR007484,EPR007484,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7592,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,80,SOP,order1,op1,PR007485,EPR007485,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7593,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,81,SOP,order1,op1,PR007486,EPR007486,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7594,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,82,SOP,order1,op1,PR007487,EPR007487,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7595,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,83,SOP,order1,op1,PR007488,EPR007488,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7596,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,84,SOP,order1,op1,PR007489,EPR007489,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7597,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,85,SOP,order1,op1,PR007490,EPR007490,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7598,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,86,SOP,order1,op1,PR007491,EPR007491,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7599,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,87,SOP,order1,op1,PR007492,EPR007492,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7600,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,88,SOP,order1,op1,PR007493,EPR007493,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7601,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,89,SOP,order1,op1,PR007494,EPR007494,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7602,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,90,SOP,order1,op1,PR007495,EPR007495,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7603,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,91,SOP,order1,op1,PR007496,EPR007496,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7604,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,92,SOP,order1,op1,PR007497,EPR007497,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7605,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,93,SOP,order1,op1,PR007498,EPR007498,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7606,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,94,SOP,order1,op1,PR007499,EPR007499,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7607,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,95,SOP,order1,op1,PR007500,EPR007500,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7608,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,96,SOP,order1,op1,PR007501,EPR007501,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7609,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,97,SOP,order1,op1,PR007502,EPR007502,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7610,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,98,SOP,order1,op1,PR007503,EPR007503,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7611,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,99,SOP,order1,op1,PR007504,EPR007504,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7612,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,100,SOP,order1,op1,PR007505,EPR007505,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7613,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,101,SOP,order1,op1,PR007506,EPR007506,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7614,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,102,SOP,order1,op1,PR007507,EPR007507,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7615,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,103,SOP,order1,op1,PR007508,EPR007508,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7616,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,104,SOP,order1,op1,PR007509,EPR007509,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7617,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,105,SOP,order1,op1,PR007510,EPR007510,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7618,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,106,SOP,order1,op1,PR007511,EPR007511,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7619,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,107,SOP,order1,op1,PR007512,EPR007512,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7620,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,108,SOP,order1,op1,PR007513,EPR007513,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
7621,Factory1,K4,WL0005,M0011,低配-Lite,极地白,2022-09-09,109,SOP,order1,op1,PR007514,EPR007514,排序,整体式全景天窗,CX10,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
