序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
42165,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,66,SOP,order1,op1,PR041337,EPR041337,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42166,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,67,SOP,order1,op1,PR041338,EPR041338,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42167,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,68,SOP,order1,op1,PR041339,EPR041339,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42168,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,69,SOP,order1,op1,PR041340,EPR041340,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42169,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,70,SOP,order1,op1,PR041341,EPR041341,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42170,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,71,SOP,order1,op1,PR041342,EPR041342,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42171,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,72,SOP,order1,op1,PR041343,EPR041343,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42172,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,73,SOP,order1,op1,PR041344,EPR041344,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42173,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,74,SOP,order1,op1,PR041345,EPR041345,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42174,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,75,SOP,order1,op1,PR041346,EPR041346,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42175,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,76,SOP,order1,op1,PR041347,EPR041347,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42176,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,77,SOP,order1,op1,PR041348,EPR041348,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42177,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,78,SOP,order1,op1,PR041349,EPR041349,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42178,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,79,SOP,order1,op1,PR041350,EPR041350,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42179,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,80,SOP,order1,op1,PR041351,EPR041351,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42180,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,81,SOP,order1,op1,PR041352,EPR041352,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42181,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,82,SOP,order1,op1,PR041353,EPR041353,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42182,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,83,SOP,order1,op1,PR041354,EPR041354,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42183,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,84,SOP,order1,op1,PR041355,EPR041355,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42184,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,85,SOP,order1,op1,PR041356,EPR041356,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42185,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,86,SOP,order1,op1,PR041357,EPR041357,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42186,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,87,SOP,order1,op1,PR041358,EPR041358,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42187,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,88,SOP,order1,op1,PR041359,EPR041359,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42188,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,89,SOP,order1,op1,PR041360,EPR041360,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42189,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,90,SOP,order1,op1,PR041361,EPR041361,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42190,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,91,SOP,order1,op1,PR041362,EPR041362,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42191,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,92,SOP,order1,op1,PR041363,EPR041363,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42192,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,93,SOP,order1,op1,PR041364,EPR041364,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42193,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,94,SOP,order1,op1,PR041365,EPR041365,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42194,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,95,SOP,order1,op1,PR041366,EPR041366,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42195,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,96,SOP,order1,op1,PR041367,EPR041367,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42196,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,97,SOP,order1,op1,PR041368,EPR041368,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42197,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,98,SOP,order1,op1,PR041369,EPR041369,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42198,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,99,SOP,order1,op1,PR041370,EPR041370,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42199,Factory1,K4,WL0252,M0277,网约车北方版,极速银,2022-10-23,100,SOP,order1,op1,PR041371,EPR041371,排序,无天窗,CX47,网约主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
42200,Factory1,K2,WL0240,M0265,次中配,星漫绿,2022-10-23,101,SOP,order1,op1,PR041372,EPR041372,排序,整体式全景天窗,CX02,新元气空间,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
42201,Factory1,K2,WL0240,M0265,次中配,星漫绿,2022-10-23,102,SOP,order1,op1,PR041373,EPR041373,排序,整体式全景天窗,CX02,新元气空间,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
42202,Factory1,K2,WL0240,M0265,次中配,极速银,2022-10-23,103,SOP,order1,op1,PR041374,EPR041374,排序,整体式全景天窗,CX02,本草纲目,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
42203,Factory1,K2,WL0240,M0265,次中配,极速银,2022-10-23,104,SOP,order1,op1,PR041375,EPR041375,排序,整体式全景天窗,CX02,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
42204,Factory1,K2,WL0240,M0265,次中配,极速银,2022-10-23,105,SOP,order1,op1,PR041376,EPR041376,排序,整体式全景天窗,CX02,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
42205,Factory1,K2,WL0240,M0265,次中配,极速银,2022-10-23,106,SOP,order1,op1,PR041377,EPR041377,排序,整体式全景天窗,CX02,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
42206,Factory1,K2,WL0240,M0262,次高配,极速银,2022-10-23,107,SOP,order1,op1,PR041378,EPR041378,排序,整体式全景天窗,CX46,本草纲目,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
42207,Factory1,K2,WL0240,M0262,次高配,极速银,2022-10-23,108,SOP,order1,op1,PR041379,EPR041379,排序,整体式全景天窗,CX46,本草纲目,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
42208,Factory1,K2,WL0240,M0262,次高配,极速银,2022-10-23,109,SOP,order1,op1,PR041380,EPR041380,排序,整体式全景天窗,CX46,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
42209,Factory1,K2,WL0240,M0262,次高配,极速银,2022-10-23,110,SOP,order1,op1,PR041381,EPR041381,排序,整体式全景天窗,CX46,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
42210,Factory1,K2,WL0240,M0262,次高配,极速银,2022-10-23,111,SOP,order1,op1,PR041382,EPR041382,排序,整体式全景天窗,CX46,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
42211,Factory1,K2,WL0240,M0262,次高配,极速银,2022-10-23,112,SOP,order1,op1,PR041383,EPR041383,排序,整体式全景天窗,CX46,新角逐之夜,厂商A(磷酸铁锂)+厂商B 71.8kWh+165kW
