序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
47378,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,30,SOP,order1,op1,PR046548,EPR046548,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47379,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,31,SOP,order1,op1,PR046549,EPR046549,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47380,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,32,SOP,order1,op1,PR046550,EPR046550,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47381,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,33,SOP,order1,op1,PR046551,EPR046551,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47382,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,34,SOP,order1,op1,PR046552,EPR046552,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47383,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,35,SOP,order1,op1,PR046553,EPR046553,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47384,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,36,SOP,order1,op1,PR046554,EPR046554,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47385,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,37,SOP,order1,op1,PR046555,EPR046555,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47386,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,38,SOP,order1,op1,PR046556,EPR046556,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47387,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,39,SOP,order1,op1,PR046557,EPR046557,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47388,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,40,SOP,order1,op1,PR046558,EPR046558,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47389,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,41,SOP,order1,op1,PR046559,EPR046559,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47390,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,42,SOP,order1,op1,PR046560,EPR046560,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47391,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,43,SOP,order1,op1,PR046561,EPR046561,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47392,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,44,SOP,order1,op1,PR046562,EPR046562,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47393,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,45,SOP,order1,op1,PR046563,EPR046563,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47394,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,46,SOP,order1,op1,PR046564,EPR046564,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47395,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,47,SOP,order1,op1,PR046565,EPR046565,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47396,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,48,SOP,order1,op1,PR046566,EPR046566,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47397,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,49,SOP,order1,op1,PR046567,EPR046567,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47398,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,50,SOP,order1,op1,PR046568,EPR046568,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47399,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,51,SOP,order1,op1,PR046569,EPR046569,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47400,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,52,SOP,order1,op1,PR046570,EPR046570,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47401,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,53,SOP,order1,op1,PR046571,EPR046571,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47402,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,54,SOP,order1,op1,PR046572,EPR046572,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47403,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,55,SOP,order1,op1,PR046573,EPR046573,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47404,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,56,SOP,order1,op1,PR046574,EPR046574,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47405,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,57,SOP,order1,op1,PR046575,EPR046575,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47406,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,58,SOP,order1,op1,PR046576,EPR046576,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47407,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,59,SOP,order1,op1,PR046577,EPR046577,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47408,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,60,SOP,order1,op1,PR046578,EPR046578,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47409,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,61,SOP,order1,op1,PR046579,EPR046579,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47410,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,62,SOP,order1,op1,PR046580,EPR046580,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47411,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,63,SOP,order1,op1,PR046581,EPR046581,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47412,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,64,SOP,order1,op1,PR046582,EPR046582,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47413,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,65,SOP,order1,op1,PR046583,EPR046583,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47414,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,66,SOP,order1,op1,PR046584,EPR046584,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47415,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,67,SOP,order1,op1,PR046585,EPR046585,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47416,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,68,SOP,order1,op1,PR046586,EPR046586,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47417,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,69,SOP,order1,op1,PR046587,EPR046587,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47418,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,70,SOP,order1,op1,PR046588,EPR046588,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47419,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,71,SOP,order1,op1,PR046589,EPR046589,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47420,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,72,SOP,order1,op1,PR046590,EPR046590,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47421,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,73,SOP,order1,op1,PR046591,EPR046591,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47422,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,74,SOP,order1,op1,PR046592,EPR046592,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47423,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,75,SOP,order1,op1,PR046593,EPR046593,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47424,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,76,SOP,order1,op1,PR046594,EPR046594,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47425,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,77,SOP,order1,op1,PR046595,EPR046595,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47426,Factory1,K4,WL0142,M0163,低配-Lite,极速银,2022-10-28,78,SOP,order1,op1,PR046596,EPR046596,排序,整体式全景天窗,CX24,棕色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47427,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,79,SOP,order1,op1,PR046597,EPR046597,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47428,Factory1,K4,WL0142,M0163,低配-Lite,极速银,2022-10-28,80,SOP,order1,op1,PR046598,EPR046598,排序,整体式全景天窗,CX24,棕色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47429,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,81,SOP,order1,op1,PR046599,EPR046599,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47430,Factory1,K4,WL0142,M0163,低配-Lite,极速银,2022-10-28,82,SOP,order1,op1,PR046600,EPR046600,排序,整体式全景天窗,CX24,棕色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47431,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,83,SOP,order1,op1,PR046601,EPR046601,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47432,Factory1,K4,WL0142,M0163,低配-Lite,极速银,2022-10-28,84,SOP,order1,op1,PR046602,EPR046602,排序,整体式全景天窗,CX24,棕色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47433,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,85,SOP,order1,op1,PR046603,EPR046603,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47434,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,86,SOP,order1,op1,PR046604,EPR046604,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47435,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,87,SOP,order1,op1,PR046605,EPR046605,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47436,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,88,SOP,order1,op1,PR046606,EPR046606,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47437,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,89,SOP,order1,op1,PR046607,EPR046607,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47438,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,90,SOP,order1,op1,PR046608,EPR046608,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47439,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,91,SOP,order1,op1,PR046609,EPR046609,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47440,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,92,SOP,order1,op1,PR046610,EPR046610,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47441,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,93,SOP,order1,op1,PR046611,EPR046611,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47442,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,94,SOP,order1,op1,PR046612,EPR046612,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47443,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,95,SOP,order1,op1,PR046613,EPR046613,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47444,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,96,SOP,order1,op1,PR046614,EPR046614,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47445,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,97,SOP,order1,op1,PR046615,EPR046615,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47446,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,98,SOP,order1,op1,PR046616,EPR046616,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47447,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,99,SOP,order1,op1,PR046617,EPR046617,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47448,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,100,SOP,order1,op1,PR046618,EPR046618,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47449,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,101,SOP,order1,op1,PR046619,EPR046619,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47450,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,102,SOP,order1,op1,PR046620,EPR046620,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47451,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,103,SOP,order1,op1,PR046621,EPR046621,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47452,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,104,SOP,order1,op1,PR046622,EPR046622,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47453,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,105,SOP,order1,op1,PR046623,EPR046623,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47454,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,106,SOP,order1,op1,PR046624,EPR046624,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47455,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,107,SOP,order1,op1,PR046625,EPR046625,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47456,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,108,SOP,order1,op1,PR046626,EPR046626,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
47457,Factory1,K4,WL0045,M0056,低配-Lite,极速银,2022-10-28,109,SOP,order1,op1,PR046627,EPR046627,排序,整体式全景天窗,CX24,深色主题,厂商A LFP 177Ah（460）+厂商B(小) 60.038kWh+100kW(厂商FBMS)
