序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
11796,Factory1,K3,WL0003,M0129,次高配,极速银-Y,2022-09-15,44,SOP,order1,op1,PR011615,EPR011615,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11797,Factory1,K3,WL0003,M0129,次高配,极速银-Y,2022-09-15,45,SOP,order1,op1,PR011616,EPR011616,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11798,Factory1,K3,WL0003,M0129,次高配,极速银-Y,2022-09-15,46,SOP,order1,op1,PR011617,EPR011617,排序,天幕,CX37,小逸奶茶,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11799,Factory1,K3,WL0003,M0129,次高配,素雅灰,2022-09-15,47,SOP,order1,op1,PR011618,EPR011618,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11800,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,48,SOP,order1,op1,PR011619,EPR011619,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11801,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,49,SOP,order1,op1,PR011620,EPR011620,排序,天幕,CX37,清新马卡龙,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11802,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,50,SOP,order1,op1,PR011621,EPR011621,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11803,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,51,SOP,order1,op1,PR011622,EPR011622,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11804,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,52,SOP,order1,op1,PR011623,EPR011623,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11805,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,53,SOP,order1,op1,PR011624,EPR011624,排序,天幕,CX37,小逸奶茶,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11806,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,54,SOP,order1,op1,PR011625,EPR011625,排序,天幕,CX37,小逸奶茶,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11807,Factory1,K3,WL0003,M0004,次高配,素雅灰-Y,2022-09-15,55,SOP,order1,op1,PR011626,EPR011626,排序,天幕,CX04,灰黄街头,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11808,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,56,SOP,order1,op1,PR011627,EPR011627,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11809,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,57,SOP,order1,op1,PR011628,EPR011628,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11810,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,58,SOP,order1,op1,PR011629,EPR011629,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11811,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,59,SOP,order1,op1,PR011630,EPR011630,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11812,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,60,SOP,order1,op1,PR011631,EPR011631,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11813,Factory1,K3,WL0003,M0004,次高配,素雅灰-Y,2022-09-15,61,SOP,order1,op1,PR011632,EPR011632,排序,天幕,CX04,灰黄街头,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11814,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,62,SOP,order1,op1,PR011633,EPR011633,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11815,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,63,SOP,order1,op1,PR011634,EPR011634,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11816,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,64,SOP,order1,op1,PR011635,EPR011635,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11817,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,65,SOP,order1,op1,PR011636,EPR011636,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11818,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,66,SOP,order1,op1,PR011637,EPR011637,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11819,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,67,SOP,order1,op1,PR011638,EPR011638,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11820,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,68,SOP,order1,op1,PR011639,EPR011639,排序,天幕,CX37,小逸奶茶,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11821,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,69,SOP,order1,op1,PR011640,EPR011640,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11822,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,70,SOP,order1,op1,PR011641,EPR011641,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11823,Factory1,K3,WL0003,M0004,次高配,素雅灰-Y,2022-09-15,71,SOP,order1,op1,PR011642,EPR011642,排序,天幕,CX04,灰黄街头,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11824,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,72,SOP,order1,op1,PR011643,EPR011643,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11825,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,73,SOP,order1,op1,PR011644,EPR011644,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11826,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,74,SOP,order1,op1,PR011645,EPR011645,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11827,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,75,SOP,order1,op1,PR011646,EPR011646,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11828,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,76,SOP,order1,op1,PR011647,EPR011647,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11829,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,77,SOP,order1,op1,PR011648,EPR011648,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11830,Factory1,K3,WL0003,M0129,次高配,素雅灰-Y,2022-09-15,78,SOP,order1,op1,PR011649,EPR011649,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11831,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,79,SOP,order1,op1,PR011650,EPR011650,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11832,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,80,SOP,order1,op1,PR011651,EPR011651,排序,天幕,CX37,清新马卡龙,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11833,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,81,SOP,order1,op1,PR011652,EPR011652,排序,天幕,CX37,清新马卡龙,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11834,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,82,SOP,order1,op1,PR011653,EPR011653,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11835,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,83,SOP,order1,op1,PR011654,EPR011654,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11836,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,84,SOP,order1,op1,PR011655,EPR011655,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11837,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,85,SOP,order1,op1,PR011656,EPR011656,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11838,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,86,SOP,order1,op1,PR011657,EPR011657,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11839,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,87,SOP,order1,op1,PR011658,EPR011658,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11840,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,88,SOP,order1,op1,PR011659,EPR011659,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11841,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,89,SOP,order1,op1,PR011660,EPR011660,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11842,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,90,SOP,order1,op1,PR011661,EPR011661,排序,天幕,CX37,清新马卡龙,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11843,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,91,SOP,order1,op1,PR011662,EPR011662,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11844,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,92,SOP,order1,op1,PR011663,EPR011663,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11845,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,93,SOP,order1,op1,PR011664,EPR011664,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11846,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,94,SOP,order1,op1,PR011665,EPR011665,排序,天幕,CX37,清新马卡龙,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11847,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,95,SOP,order1,op1,PR011666,EPR011666,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11848,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,96,SOP,order1,op1,PR011667,EPR011667,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11849,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,97,SOP,order1,op1,PR011668,EPR011668,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11850,Factory1,K3,WL0003,M0129,次高配,天青色-Y,2022-09-15,98,SOP,order1,op1,PR011669,EPR011669,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11851,Factory1,K3,WL0003,M0129,次高配,天青色,2022-09-15,99,SOP,order1,op1,PR011670,EPR011670,排序,天幕,CX37,清新马卡龙,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11852,Factory1,K3,WL0003,M0129,次高配,天青色,2022-09-15,100,SOP,order1,op1,PR011671,EPR011671,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11853,Factory1,K3,WL0003,M0129,次高配,天青色,2022-09-15,101,SOP,order1,op1,PR011672,EPR011672,排序,天幕,CX37,小逸奶茶,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11854,Factory1,K3,WL0003,M0004,次高配,自由灰-Y,2022-09-15,102,SOP,order1,op1,PR011673,EPR011673,排序,天幕,CX04,灰黄街头,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11855,Factory1,K3,WL0003,M0004,次高配,自由灰-Y,2022-09-15,103,SOP,order1,op1,PR011674,EPR011674,排序,天幕,CX04,小逸奶茶,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11856,Factory1,K3,WL0003,M0004,次高配,自由灰-Y,2022-09-15,104,SOP,order1,op1,PR011675,EPR011675,排序,天幕,CX04,灰黄街头,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11857,Factory1,K3,WL0003,M0004,次高配,自由灰-Y,2022-09-15,105,SOP,order1,op1,PR011676,EPR011676,排序,天幕,CX04,灰黄街头,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11858,Factory1,K3,WL0003,M0004,次高配,自由灰-Y,2022-09-15,106,SOP,order1,op1,PR011677,EPR011677,排序,天幕,CX04,灰黄街头,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11859,Factory1,K3,WL0003,M0004,次高配,自由灰-Y,2022-09-15,107,SOP,order1,op1,PR011678,EPR011678,排序,天幕,CX04,灰黄街头,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11860,Factory1,K3,WL0003,M0004,次高配,极地白-Y,2022-09-15,108,SOP,order1,op1,PR011679,EPR011679,排序,天幕,CX04,灰黄街头,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11861,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,109,SOP,order1,op1,PR011680,EPR011680,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11862,Factory1,K3,WL0003,M0004,次高配,极地白-Y,2022-09-15,110,SOP,order1,op1,PR011681,EPR011681,排序,天幕,CX04,清新马卡龙,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11863,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,111,SOP,order1,op1,PR011682,EPR011682,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11864,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,112,SOP,order1,op1,PR011683,EPR011683,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11865,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,113,SOP,order1,op1,PR011684,EPR011684,排序,天幕,CX37,紫色主题,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11866,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,114,SOP,order1,op1,PR011685,EPR011685,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11867,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,115,SOP,order1,op1,PR011686,EPR011686,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11868,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,116,SOP,order1,op1,PR011687,EPR011687,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11869,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,117,SOP,order1,op1,PR011688,EPR011688,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11870,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,118,SOP,order1,op1,PR011689,EPR011689,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11871,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,119,SOP,order1,op1,PR011690,EPR011690,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11872,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,120,SOP,order1,op1,PR011691,EPR011691,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11873,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,121,SOP,order1,op1,PR011692,EPR011692,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11874,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,122,SOP,order1,op1,PR011693,EPR011693,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11875,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,123,SOP,order1,op1,PR011694,EPR011694,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11876,Factory1,K3,WL0003,M0004,次高配,极地白-Y,2022-09-15,124,SOP,order1,op1,PR011695,EPR011695,排序,天幕,CX04,粉色主题,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11877,Factory1,K3,WL0003,M0004,次高配,极地白-Y,2022-09-15,125,SOP,order1,op1,PR011696,EPR011696,排序,天幕,CX04,灰黄街头,厂商A 218Ah（610）+厂商B76.8kWh+135kW
11878,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,126,SOP,order1,op1,PR011697,EPR011697,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11879,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,127,SOP,order1,op1,PR011698,EPR011698,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
11880,Factory1,K3,WL0003,M0129,次高配,极地白-Y,2022-09-15,128,SOP,order1,op1,PR011699,EPR011699,排序,天幕,CX37,灰黄街头,厂商D LFP 174Ah（500）+厂商B64.6kWh+135kW
