序号,工厂,车型,物料号,MTOC,车辆等级描述,外色描述,计划日期,每日顺序,阶段,订单类型,操作类型,生产订单号,生产订单号-ERP,订单状态,天窗,主车型代码,内饰描述,电池特征
5174,Factory1,K2,WL0037,M0048,次中配,烟雨青,2022-09-06,891,SOP,order1,op1,PR005109,EPR005109,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
5175,Factory1,K2,WL0037,M0048,次中配,烟雨青,2022-09-06,892,SOP,order1,op1,PR005110,EPR005110,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
5176,Factory1,K2,WL0037,M0048,次中配,烟雨青,2022-09-06,893,SOP,order1,op1,PR005111,EPR005111,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
5177,Factory1,K2,WL0037,M0048,次中配,烟雨青,2022-09-06,894,SOP,order1,op1,PR005112,EPR005112,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
5178,Factory1,K2,WL0037,M0048,次中配,烟雨青,2022-09-06,895,SOP,order1,op1,PR005113,EPR005113,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
5179,Factory1,K2,WL0037,M0048,次中配,烟雨青,2022-09-06,896,SOP,order1,op1,PR005114,EPR005114,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
5180,Factory1,K2,WL0037,M0048,次中配,烟雨青,2022-09-06,897,SOP,order1,op1,PR005115,EPR005115,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
5181,Factory1,K2,WL0037,M0048,次中配,烟雨青,2022-09-06,898,SOP,order1,op1,PR005116,EPR005116,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
5182,Factory1,K2,WL0037,M0048,次中配,烟雨青,2022-09-06,899,SOP,order1,op1,PR005117,EPR005117,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
5183,Factory1,K2,WL0038,M0049,次中配,烟雨青,2022-09-06,900,SOP,order1,op1,PR005118,EPR005118,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5184,Factory1,K2,WL0038,M0049,次中配,烟雨青,2022-09-06,901,SOP,order1,op1,PR005119,EPR005119,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5185,Factory1,K2,WL0038,M0049,次中配,烟雨青,2022-09-06,902,SOP,order1,op1,PR005120,EPR005120,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5186,Factory1,K2,WL0038,M0049,次中配,烟雨青,2022-09-06,903,SOP,order1,op1,PR005121,EPR005121,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5187,Factory1,K2,WL0038,M0049,次中配,烟雨青,2022-09-06,904,SOP,order1,op1,PR005122,EPR005122,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5188,Factory1,K2,WL0038,M0049,次中配,烟雨青,2022-09-06,905,SOP,order1,op1,PR005123,EPR005123,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5189,Factory1,K2,WL0038,M0049,次中配,烟雨青,2022-09-06,906,SOP,order1,op1,PR005124,EPR005124,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5190,Factory1,K2,WL0038,M0049,次中配,烟雨青,2022-09-06,907,SOP,order1,op1,PR005125,EPR005125,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5191,Factory1,K2,WL0038,M0049,次中配,烟雨青,2022-09-06,908,SOP,order1,op1,PR005126,EPR005126,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5192,Factory1,K2,WL0038,M0049,次中配,烟雨青,2022-09-06,909,SOP,order1,op1,PR005127,EPR005127,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4623,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,340,SOP,order1,op1,PR004558,EPR004558,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4624,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,341,SOP,order1,op1,PR004559,EPR004559,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4625,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,342,SOP,order1,op1,PR004560,EPR004560,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4626,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,343,SOP,order1,op1,PR004561,EPR004561,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4627,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,344,SOP,order1,op1,PR004562,EPR004562,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4628,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,345,SOP,order1,op1,PR004563,EPR004563,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4629,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,346,SOP,order1,op1,PR004564,EPR004564,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4630,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,347,SOP,order1,op1,PR004565,EPR004565,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4631,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,348,SOP,order1,op1,PR004566,EPR004566,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4632,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,349,SOP,order1,op1,PR004567,EPR004567,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4633,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,350,SOP,order1,op1,PR004568,EPR004568,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4634,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,351,SOP,order1,op1,PR004569,EPR004569,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4635,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,352,SOP,order1,op1,PR004570,EPR004570,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4636,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,353,SOP,order1,op1,PR004571,EPR004571,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4637,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,354,SOP,order1,op1,PR004572,EPR004572,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4638,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,355,SOP,order1,op1,PR004573,EPR004573,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4639,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,356,SOP,order1,op1,PR004574,EPR004574,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4640,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,357,SOP,order1,op1,PR004575,EPR004575,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4641,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,358,SOP,order1,op1,PR004576,EPR004576,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4642,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,359,SOP,order1,op1,PR004577,EPR004577,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4643,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,360,SOP,order1,op1,PR004578,EPR004578,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4644,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,361,SOP,order1,op1,PR004579,EPR004579,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4645,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,362,SOP,order1,op1,PR004580,EPR004580,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4646,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,363,SOP,order1,op1,PR004581,EPR004581,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4647,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,364,SOP,order1,op1,PR004582,EPR004582,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4648,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,365,SOP,order1,op1,PR004583,EPR004583,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4649,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,366,SOP,order1,op1,PR004584,EPR004584,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4650,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,367,SOP,order1,op1,PR004585,EPR004585,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4651,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,368,SOP,order1,op1,PR004586,EPR004586,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4652,Factory1,K2,WL0035,M0046,次中配,全息银,2022-09-06,369,SOP,order1,op1,PR004587,EPR004587,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4383,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,70,SOP,order1,op1,PR004318,EPR004318,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4384,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,71,SOP,order1,op1,PR004319,EPR004319,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4385,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,72,SOP,order1,op1,PR004320,EPR004320,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4386,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,73,SOP,order1,op1,PR004321,EPR004321,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4387,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,74,SOP,order1,op1,PR004322,EPR004322,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4388,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,75,SOP,order1,op1,PR004323,EPR004323,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4389,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,76,SOP,order1,op1,PR004324,EPR004324,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4390,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,77,SOP,order1,op1,PR004325,EPR004325,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4391,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,78,SOP,order1,op1,PR004326,EPR004326,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4392,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,79,SOP,order1,op1,PR004327,EPR004327,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4393,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,80,SOP,order1,op1,PR004328,EPR004328,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4394,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,81,SOP,order1,op1,PR004329,EPR004329,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4395,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,82,SOP,order1,op1,PR004330,EPR004330,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4396,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,83,SOP,order1,op1,PR004331,EPR004331,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4397,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,84,SOP,order1,op1,PR004332,EPR004332,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4398,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,85,SOP,order1,op1,PR004333,EPR004333,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4399,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,86,SOP,order1,op1,PR004334,EPR004334,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4400,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,87,SOP,order1,op1,PR004335,EPR004335,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4401,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,88,SOP,order1,op1,PR004336,EPR004336,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4402,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,89,SOP,order1,op1,PR004337,EPR004337,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4403,Factory1,K2,WL0034,M0045,次中配,全息银,2022-09-06,90,SOP,order1,op1,PR004338,EPR004338,排序,天幕,CX22,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
4404,Factory1,K2,WL0034,M0045,次中配,全息银,2022-09-06,91,SOP,order1,op1,PR004339,EPR004339,排序,天幕,CX22,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
4405,Factory1,K2,WL0034,M0045,次中配,全息银,2022-09-06,92,SOP,order1,op1,PR004340,EPR004340,排序,天幕,CX22,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
4406,Factory1,K2,WL0034,M0045,次中配,全息银,2022-09-06,93,SOP,order1,op1,PR004341,EPR004341,排序,天幕,CX22,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
4407,Factory1,K2,WL0034,M0045,次中配,全息银,2022-09-06,94,SOP,order1,op1,PR004342,EPR004342,排序,天幕,CX22,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
4408,Factory1,K2,WL0034,M0045,次中配,全息银,2022-09-06,95,SOP,order1,op1,PR004343,EPR004343,排序,天幕,CX22,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
4409,Factory1,K2,WL0034,M0045,次中配,全息银,2022-09-06,96,SOP,order1,op1,PR004344,EPR004344,排序,天幕,CX22,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
4410,Factory1,K2,WL0034,M0045,次中配,全息银,2022-09-06,97,SOP,order1,op1,PR004345,EPR004345,排序,天幕,CX22,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
4411,Factory1,K2,WL0034,M0045,次中配,全息银,2022-09-06,98,SOP,order1,op1,PR004346,EPR004346,排序,天幕,CX22,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
4412,Factory1,K2,WL0034,M0045,次中配,全息银,2022-09-06,99,SOP,order1,op1,PR004347,EPR004347,排序,天幕,CX22,新橙灰蜃影,厂商C+厂商B 69.9kWh+165kW（新）
5193,Factory1,K2,WL0066,M0080,次中配,幻光紫,2022-09-06,910,SOP,order1,op1,PR005128,EPR005128,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5194,Factory1,K2,WL0066,M0080,次中配,幻光紫,2022-09-06,911,SOP,order1,op1,PR005129,EPR005129,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5195,Factory1,K2,WL0066,M0080,次中配,幻光紫,2022-09-06,912,SOP,order1,op1,PR005130,EPR005130,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5196,Factory1,K2,WL0066,M0080,次中配,幻光紫,2022-09-06,913,SOP,order1,op1,PR005131,EPR005131,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5197,Factory1,K2,WL0066,M0080,次中配,幻光紫,2022-09-06,914,SOP,order1,op1,PR005132,EPR005132,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5198,Factory1,K2,WL0066,M0080,次中配,幻光紫,2022-09-06,915,SOP,order1,op1,PR005133,EPR005133,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5199,Factory1,K2,WL0066,M0080,次中配,幻光紫,2022-09-06,916,SOP,order1,op1,PR005134,EPR005134,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5200,Factory1,K2,WL0066,M0080,次中配,幻光紫,2022-09-06,917,SOP,order1,op1,PR005135,EPR005135,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5201,Factory1,K2,WL0066,M0080,次中配,幻光紫,2022-09-06,918,SOP,order1,op1,PR005136,EPR005136,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
5202,Factory1,K2,WL0066,M0080,次中配,幻光紫,2022-09-06,919,SOP,order1,op1,PR005137,EPR005137,排序,天幕,CX22,新角逐之夜,厂商C+厂商B 69.9kWh+165kW（新）
4353,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,40,SOP,order1,op1,PR004288,EPR004288,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4354,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,41,SOP,order1,op1,PR004289,EPR004289,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4355,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,42,SOP,order1,op1,PR004290,EPR004290,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4356,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,43,SOP,order1,op1,PR004291,EPR004291,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4357,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,44,SOP,order1,op1,PR004292,EPR004292,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4358,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,45,SOP,order1,op1,PR004293,EPR004293,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4359,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,46,SOP,order1,op1,PR004294,EPR004294,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4360,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,47,SOP,order1,op1,PR004295,EPR004295,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4361,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,48,SOP,order1,op1,PR004296,EPR004296,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4362,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,49,SOP,order1,op1,PR004297,EPR004297,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4363,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,50,SOP,order1,op1,PR004298,EPR004298,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4364,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,51,SOP,order1,op1,PR004299,EPR004299,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4365,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,52,SOP,order1,op1,PR004300,EPR004300,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4366,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,53,SOP,order1,op1,PR004301,EPR004301,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4367,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,54,SOP,order1,op1,PR004302,EPR004302,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
4368,Factory1,K2,WL0033,M0044,次中配,全息银,2022-09-06,55,SOP,order1,op1,PR004303,EPR004303,排序,天幕,CX22,本草纲目,厂商C+厂商B 69.9kWh+165kW（新）
